"id","rightsHolder","datasetName","basisOfRecord","year","month","latitude","longitude","coordinatePrecision","coordinateUncertaintyInMeters","type","taxon_id","taxonRank","taxaSubGroup","kingdom","phylum","class","order","family","genus","scientificName","is_terrestrial","is_freshwater","is_brackish","is_marine","simple_scientificName"
"6481712180233a0021442b20","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2006","05",23.43166,120.52088,1e-05,,"land","t0059615","species","Chromista","Chromista","Bacillariophyta","Mediophyceae","Stephanodiscales","Stephanodiscaceae","Cyclotella","Cyclotella stelligera",,"true",,"true","Cyclotella stelligera"
"6481712d80233a002144505c","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2013","11",24.54885,120.92448,1e-05,,"land","t0059762","species","Chromista","Chromista","Ochrophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Fragilaria","Fragilaria capucina",,"true",,"true","Fragilaria capucina"
"6481712380233a00214431cb","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","05",25.1639,121.42154,1e-05,,"land","t0059916","species","Chromista","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","Skeletonema costatum",,,,"true","Skeletonema costatum"
"64524d63d9db0801d6b98c5c","台灣生物多樣性網絡 TBN","磺溪底棲矽藻調查","Occurrence","2013","10",25.235266,121.61948,,0,"land","t0025167","genus","Chromista","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","","Nitzschia",,,,,
"6481712b80233a0021444c9e","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","02",23.7153,120.856,1e-05,,"land","t0025346","genus","Chromista","Chromista","Ochrophyta","Bacillariophyceae","Rhopalodiales","Rhopalodiaceae","","Epithemia",,,,,
"6481712380233a0021443235","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","10",25.06321,121.50652,1e-05,,"land","t0060696","species","Chromista","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira decipiens",,"true",,"true","Thalassiosira decipiens"
"6481712680233a0021443c23","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","11",23.50753,120.52843,1e-05,,"land","t0060076","species","Chromista","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula rhyncocephala",,"true",,"true","Navicula rhyncocephala"
"6458675050d8d80059a61bf8","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","08",23.259517,119.519717,0.01,,"sea","t0033119","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Stylophora","Stylophora pistillata",,,,"true","Stylophora pistillata"
"f5595852-a3c3-46d1-bf7c-55d4eb64793b","fromOBIS","fromOBIS","PreservedSpecimen","1993","8",22.66667,121.48333,,1000,"land","t0057550","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","Acropora acuminata",,,,"true","Acropora acuminata"
"645b87be0d1f1300703dc023","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","07",20.76015,116.7420833,0.01,,"sea","t0082575","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Oulophyllia","Oulophyllia crispa",,,,"true","Oulophyllia crispa"
"64593bcaa0a307002cfcb9f0","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","08",20.7054333,116.8047167,0.01,,"sea","t0020229","genus","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","","Goniopora",,,,,
"645b931a0d1f1300703df035","臺灣國家公園生物多樣性資料庫","東沙環礁國家公園自然資源與經營管理策略評析","Occurrence","2012","09",20.7424139,116.8651056,0.01,,"sea","t0069946","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Acanthastrea","Acanthastrea hillae",,,,"true","Acanthastrea hillae"
"52da76a8-902a-4577-beb7-9eb8a712f8b1","fromOBIS","fromOBIS","HumanObservation","2015","5",22.68,121.49,,200,"sea","t0080501","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","Montipora informis",,,,"true","Montipora informis"
"645a33000d1f13002f1d32dd","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","09",23.263333,119.6688,0.01,,"sea","t0069944","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Acanthastrea","Acanthastrea echinata",,,,"true","Acanthastrea echinata"
"645ae4e00d1f13005d3c12a2","臺灣國家公園生物多樣性資料庫","東沙環礁國家公園自然資源與經營管理策略評析","Occurrence","2012","09",20.6417667,116.82525,0.01,,"sea","t0036033","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Platygyra","Platygyra pini",,,,"true","Platygyra pini"
"645aa7510d1f13005d3b0f40","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","04",20.6488833,116.91425,0.01,,"sea","t0070230","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","Acropora solitaryensis",,,,"true","Acropora solitaryensis"
"645a10d4a6de00005699507c","臺灣國家公園生物多樣性資料庫","珊瑚健康指標之建立與保護區管理應用：以墾丁國家公園珊瑚礁生態系為例","Occurrence","2015","10",21.9394444,120.7488889,0.01,,"sea","t0032597","species","Cnidarian","Animalia","Cnidaria","Octocorallia","Alcyonacea","Alcyoniidae","Sarcophyton","Sarcophyton crassocaule",,,,"true","Sarcophyton crassocaule"
"66081bb6f0716400545b26b8","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","10",23.197312,120.089607,,4,"land","t0077590","species","Cnidarian","Animalia","Cnidaria","Scyphozoa","Rhizostomeae","Cassiopeidae","Cassiopea","Cassiopea andromeda",,,,"true","Cassiopea andromeda"
"645b42fa0d1f1300703ca988","臺灣國家公園生物多樣性資料庫","東沙環礁珊瑚生長關鍵因子之探討-珊瑚群聚組成分析暨生態圖鑑製作","Occurrence","2013","04",20.695775,116.78495,0.01,,"sea","t0080514","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","Montipora spongodes",,,,"true","Montipora spongodes"
"645a93e00d1f13005d3abf32","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","08",23.259517,119.519717,0.01,,"sea","t0029379","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Goniopora","Goniopora minor",,,,"true","Goniopora minor"
"6458e42ea0a307002cfb4423","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","09",23.291417,119.5014,0.01,,"sea","t0036577","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","Porites lichen",,,,"true","Porites lichen"
"645a1cbc0d1f13002f1cd0fc","臺灣國家公園生物多樣性資料庫","東沙環礁珊瑚生長關鍵因子之探討-珊瑚群聚組成分析暨生態圖鑑製作","Occurrence","2013","04",20.695775,116.78495,0.01,,"sea","t0067224","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Leptoria","Leptoria phrygia",,,,"true","Leptoria phrygia"
"645a7ab20d1f13005d3a5b5d","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","08",20.7054333,116.8047167,0.01,,"sea","t0064195","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Euphylliidae","Galaxea","Galaxea astreata",,,,"true","Galaxea astreata"
"645ac8da0d1f13005d3ba021","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態熱點調查與潛點規劃","Occurrence","2013","09",23.23803,119.6665,0.01,,"sea","t0048233","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria mesenterina",,,,"true","Turbinaria mesenterina"
"6458d11ba0a307002cfaee43","臺灣國家公園生物多樣性資料庫","澎湖南方四島國家公園海域自然資源經營管理策略研析","Occurrence","2018","05",23.2498833,119.6746667,0.01,,"sea","t0063817","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Favites","Favites pentagona",,,,"true","Favites pentagona"
"7a0db35e-a7de-4bd7-8114-6140526324dc","fromOBIS","fromOBIS","HumanObservation","2010","4",21.93011,120.74481,0.0018,200,"sea","t0064196","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Euphylliidae","Galaxea","Galaxea fascicularis",,,,"true","Galaxea fascicularis"
"645a96af0d1f13005d3ac93b","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","06",20.7139667,116.7033,0.01,,"sea","t0082755","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Agariciidae","Pachyseris","Pachyseris speciosa",,,,"true","Pachyseris speciosa"
"645b6e010d1f1300703d5d5f","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","09",23.2651,119.659317,0.01,,"sea","t0061754","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","Dipsastraea favus",,,,"true","Dipsastraea favus"
"faad0688-0c36-411d-ad7e-053a188d1341","fromOBIS","fromOBIS","HumanObservation","2014","3",21.95188,120.77025,0.0018,200,"sea","t0080489","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","Montipora efflorescens",,,,"true","Montipora efflorescens"
"6459f0dba6de00003ce11965","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","06",20.7139667,116.7033,0.01,,"sea","t0036282","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora verrucosa",,,,"true","Pocillopora verrucosa"
"645a80580d1f13005d3a7392","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","08",20.6623167,116.7940667,0.01,,"sea","t0082575","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Oulophyllia","Oulophyllia crispa",,,,"true","Oulophyllia crispa"
"6458ff89a0a307002cfbb6d4","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","07",20.7782833,116.85085,0.01,,"sea","t0063813","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Favites","Favites flexuosa",,,,"true","Favites flexuosa"
"6459a785a0a307002cfe86bb","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","06",23.277083,119.500467,0.01,,"sea","t0048207","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Dendrophylliidae","Tubastraea","Tubastraea micranthus",,,,"true","Tubastraea micranthus"
"645a88b80d1f13005d3a99da","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","07",20.7796333,116.8088833,0.01,,"sea","t0032879","species","Cnidarian","Animalia","Cnidaria","Octocorallia","Alcyonacea","Alcyoniidae","Sinularia","Sinularia exilis",,,,"true","Sinularia exilis"
"645b375e0d1f1300703c791b","臺灣國家公園生物多樣性資料庫","東沙環礁國家公園海域資源評析","Occurrence","2019","08",20.721197,116.7359,0.01,,"sea","t0036162","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Plesiastreidae","Plesiastrea","Plesiastrea versipora",,,,"true","Plesiastrea versipora"
"bb2b0c63-091c-49df-8a17-8533e8351e5c","fromOBIS","fromOBIS","HumanObservation","2011","5",21.90775,120.86126,0.0018,200,"land","t0036282","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora verrucosa",,,,"true","Pocillopora verrucosa"
"645928a6a0a307002cfc6b9b","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","08",20.6677,116.7671833,0.01,,"sea","t0080496","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","Montipora grisea",,,,"true","Montipora grisea"
"645ad40a0d1f13005d3bd17c","臺灣國家公園生物多樣性資料庫","東沙環礁國家公園海域資源評析","Occurrence","2019","04",20.658127,116.7594,0.01,,"sea","t0067781","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Lobophyllia","Lobophyllia hemprichii",,,,"true","Lobophyllia hemprichii"
"331a952b-339e-4428-bda7-0d79a2d7a879","fromOBIS","fromOBIS","HumanObservation","2014","4",21.99502,120.7036,0.0018,200,"land","t0080521","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","Montipora undata",,,,"true","Montipora undata"
"645b1e010d1f1300703c173b","臺灣國家公園生物多樣性資料庫","澎湖南方四島國家公園海域自然資源經營管理策略研析","Occurrence","2018","07",23.2696667,119.5122333,0.01,,"sea","t0080505","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","Montipora millepora",,,,"true","Montipora millepora"
"645b348c0d1f1300703c7492","臺灣國家公園生物多樣性資料庫","澎湖南方四島海域生態資源調查","Occurrence","2015","08",23.26645,119.508983,0.01,,"sea","t0080514","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","Montipora spongodes",,,,"true","Montipora spongodes"
"645a7aaf0d1f13005d3a542d","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","08",20.70525,116.7006833,0.01,,"sea","t0061759","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","Dipsastraea maxima",,,,"true","Dipsastraea maxima"
"299f43b2-b4fb-483c-a8da-4632ae6ed78f","fromOBIS","fromOBIS","HumanObservation","2008","7",21.92355,120.82933,0.0018,200,"sea","t0036281","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora meandrina",,,,"true","Pocillopora meandrina"
"645c719ce5ab360044c1c263","臺灣國家公園生物多樣性資料庫","104年食藻性魚類之永續利用及其對珊瑚礁底棲群聚結構之影響調查","Occurrence","2015","10",21.928778,120.72425,0.01,,"land","t0036579","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","Porites lutea",,,,"true","Porites lutea"
"645b9b880d1f1300703e17da","臺灣國家公園生物多樣性資料庫","東沙珊瑚礁生態現況與變遷趨勢評估","Occurrence","2011","08",20.6623167,116.7940667,0.01,,"sea","t0067775","species","Cnidarian","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Lobophyllia","Lobophyllia corymbosa",,,,"true","Lobophyllia corymbosa"
